# Output from "mandc" web calculator interface for Zhao et al. (2009) halo mass accretion history and concentration calculator.
# http://202.127.29.4/dhzhao/mandc_calculator.htm
#
# Omega_0  = 0.25
# Omega_DE = 0.00
# H_0      = 100
# sigma8   = 0.8
# BBKS transfer function
# n_spec   = 1.0
# z_obs    = 0.0
# M_obs    = 1.0e12 Msun
         2         1   0.00000000E+00   0.25000000E+00   0.00000000E+00   0.80000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.10000000E+01                                 
   0.20902954E+01   0.45386730E+12   0.72180830E+01   0.56632295E+15   0.57622492E-01   0.18407874E+03   0.71385808E+11   0.14452505E+17   0.79830742E-02   0.19613543E+03   0.41175067E+12   0.62091730E+01   0.80711222E+15   0.49319041E+12   0.82674831E+01   0.40953927E+15   0.19284239E+10
   0.21622776E+01   0.44014019E+12   0.70762136E+01   0.60226904E+15   0.55877541E-01   0.18408232E+03   0.70098775E+11   0.14663685E+17   0.78965312E-02   0.19542145E+03   0.39934164E+12   0.60949484E+01   0.85513922E+15   0.47774833E+12   0.80816861E+01   0.43882924E+15   0.18702054E+10
   0.22359365E+01   0.42657263E+12   0.69379056E+01   0.64056163E+15   0.54172783E-01   0.18405225E+03   0.68795445E+11   0.14884805E+17   0.78082330E-02   0.19468777E+03   0.38707494E+12   0.59834312E+01   0.90614406E+15   0.46251253E+12   0.79012114E+01   0.47021400E+15   0.18136474E+10
   0.23113111E+01   0.41318159E+12   0.68037515E+01   0.68135739E+15   0.52508038E-01   0.18398939E+03   0.67474098E+11   0.15119827E+17   0.77175126E-02   0.19393897E+03   0.37497111E+12   0.58751730E+01   0.96031819E+15   0.44749541E+12   0.77266420E+01   0.50384338E+15   0.17587062E+10
   0.23884415E+01   0.39996521E+12   0.66727854E+01   0.72482366E+15   0.50882340E-01   0.18389197E+03   0.66139948E+11   0.15364763E+17   0.76253524E-02   0.19316888E+03   0.36302154E+12   0.57693185E+01   0.10178657E+16   0.43269602E+12   0.75568301E+01   0.53987790E+15   0.17053392E+10
   0.24673684E+01   0.38692414E+12   0.65454984E+01   0.77113919E+15   0.49294842E-01   0.18375847E+03   0.64789397E+11   0.15623180E+17   0.75311058E-02   0.19237906E+03   0.35123159E+12   0.56663297E+01   0.10790043E+16   0.41811656E+12   0.73922897E+01   0.57848960E+15   0.16535046E+10
   0.25481338E+01   0.37407576E+12   0.64222033E+01   0.82049487E+15   0.47745417E-01   0.18359005E+03   0.63422792E+11   0.15898062E+17   0.74344294E-02   0.19157289E+03   0.33961873E+12   0.55665014E+01   0.11439660E+16   0.40377370E+12   0.72333083E+01   0.61986277E+15   0.16031617E+10
   0.26307804E+01   0.36142457E+12   0.63015457E+01   0.87309462E+15   0.46233409E-01   0.18338596E+03   0.62049286E+11   0.16182740E+17   0.73368362E-02   0.19074325E+03   0.32817784E+12   0.54686230E+01   0.12129984E+16   0.38967224E+12   0.70783104E+01   0.66419492E+15   0.15542709E+10
   0.27153522E+01   0.34896710E+12   0.61848237E+01   0.92915628E+15   0.44757831E-01   0.18314410E+03   0.60659510E+11   0.16486009E+17   0.72367189E-02   0.18989512E+03   0.31691746E+12   0.53738973E+01   0.12863654E+16   0.37580716E+12   0.69287026E+01   0.71169768E+15   0.15067933E+10
   0.28018938E+01   0.33671231E+12   0.60715456E+01   0.98891256E+15   0.43318242E-01   0.18286445E+03   0.59257925E+11   0.16806355E+17   0.71346317E-02   0.18902648E+03   0.30583677E+12   0.52818613E+01   0.13643488E+16   0.36218775E+12   0.67838823E+01   0.76259780E+15   0.14606912E+10
